id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
FOODS_1_013_CA_1_evaluation,0.4037645249360518,0.3121539504957436,0.43567657198806997,0.4445933407969476,0.45934010108180146,0.4618879647110349,0.1823139601341621,0.2077814041158153,0.21290876492699584,0.21030088197247263,0.7266475007173522,0.44966167044425304,0.4691919854477454,0.4604884012646279,0.4031570424388314,0.40436389842501647,0.4027545419719389,0.2193618861765478,0.20927095889271505,0.18564650444487987,0.17768224694525594,0.2281024777392527,0.2249369569907844,0.21928310070501092,0.21781646309527292,0.20529988325393664,0.18039675527811527,0.16679278057905855
FOODS_1_014_CA_1_evaluation,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026
FOODS_1_015_CA_1_evaluation,0.7293585940488841,0.565495646514293,0.5129001202045156,0.5252174392800508,1.021873145480589,0.8213022981785274,1.0889013289380858,0.7441290046641975,0.5010626896762425,0.4980841955490988,0.506863312379935,0.8026944258742016,0.7612457077121781,0.7461757860076063,0.6702923370257913,0.4728311169947096,0.47326379515440936,0.478019065532739,0.8021393798529745,0.7779931675264316,0.9413739754867195,0.7377350525195864,0.4829706536736407,0.47564132327375924,0.4857383751989402,0.8013302192208951,0.7369766332176483,0.7241058356127762
FOODS_1_016_CA_1_evaluation,1.0097183859683612,0.9754553612445167,1.1348102027578642,1.459201528580683,1.566170747147218,1.9640776572327294,1.5274103651388293,1.0627990353051948,1.1600243569286786,1.0209836880603496,1.0274331057335333,1.1518710488504078,1.6799564783014516,1.1304512964559588,1.214627506540735,1.2142102718411514,0.9431714049282698,1.227213211695018,1.0937362962578385,1.2118883318013896,1.1569542098492542,0.9125363269922742,1.5143758573307846,1.4064665288614424,1.4812663152831387,1.1779015806005793,1.2905405966608754,1.5375079086349914
FOODS_1_017_CA_1_evaluation,0.5733634880444886,0.5544167958866026,0.5811038652444079,0.6382930599814354,0.7496015191929684,0.8476438181778652,0.8717580250323329,0.6204062064113856,0.5195281436615529,0.5107305111005905,0.4832260178903124,0.5998556983930653,0.7766910724099887,0.8493990409763101,0.6162156942491742,0.528117170910033,0.5413161753654915,0.5402817531705325,0.6220862080386974,0.8165823400683229,0.9012039811146968,0.7983151918274582,0.6215873373795984,0.5908867397750115,0.5187020881959623,0.5743969508089302,0.8639668960714301,0.8914201501028971
FOODS_1_018_CA_1_evaluation,10.035570763143607,9.559213276954994,14.427551577724675,15.845768940757162,12.196592203065858,13.853006190598625,14.484200680050188,11.812614622879975,11.556291574652803,11.459289905165807,11.494887176131568,17.342936044264533,16.128951136039895,14.319093604293215,11.824779930248088,10.218949351777676,7.7038081287396,10.977190379380358,12.235408255143474,13.84099361000707,12.413483361781001,13.40089620383041,7.6041621783437785,10.858387319461166,8.596181466386348,13.922882845250792,17.022191346745927,13.005030167475889
FOODS_1_019_CA_1_evaluation,6.182498484183409,3.4161076523192913,5.840214789118365,6.846247941322925,7.986866402291733,8.54643666879405,7.561897565815407,3.9288684318134317,6.156093367735148,5.808518440750067,5.623654301725092,8.304619272623599,9.595278539559095,9.45099206036862,4.016302279739831,4.962829924754017,5.869913647491108,5.758174802427362,7.386977762575423,7.859757117255556,7.906411872539142,5.94629767357249,5.674706100815808,5.670653658753671,5.641060822383301,8.026342948234443,9.828740870314046,9.550285865761635
FOODS_1_020_CA_1_evaluation,0.9993234351902092,1.1338323713151885,1.23773009344953,1.4126029791190977,1.6631787727714684,1.8211068535175177,1.7599210983917548,1.1697993154646784,1.0015940768096825,1.0955943495055822,1.1157323483580446,1.4154761264446611,1.6515026267778037,1.7043221617630249,1.0529505255566585,0.983663453004519,1.0326866084429245,1.021376852817729,1.3380073149753948,1.5356578737543203,1.5597718712891129,1.1846974695011225,1.1012521266912751,1.0884935882593147,1.08745921734218,1.31708982206887,1.4352415333021216,1.264578814072983
FOODS_1_021_CA_1_evaluation,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026
FOODS_1_022_CA_1_evaluation,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026
FOODS_1_023_CA_1_evaluation,3.317814948417655,2.771854946545596,3.5485147449882786,3.242122958074215,2.489698705430658,3.559366668330108,3.0852270529491785,2.5957201496740834,3.140809858178714,2.573388108032053,3.09113236379002,2.91647702161328,3.892321495101338,3.9883818566434512,3.166554476174587,2.9198761167398057,3.03229687229097,2.6693048792314724,2.98281470325216,3.85372614015669,3.6541956091309165,3.2605480967469593,2.9509920993993095,3.1562203868506504,3.035827399206464,3.0600261067819483,4.04654967032903,3.9670924020321037
FOODS_1_024_CA_1_evaluation,1.3519840654324686,1.337832842059831,1.108814961705489,1.0262530488887576,1.7428854563341831,1.8449557746753187,1.75396758279912,1.3023819910958792,1.4021664151164999,1.4945671908603886,1.2624523360611424,1.776015117340196,1.8540944338916705,1.7808511766761208,1.3209124494971538,1.405378641679043,1.3746447142079834,1.204883549709688,1.336832582867431,1.3611691964014967,1.3088268917051935,0.9431245806114191,0.8176004655907704,0.2036139318250155,0.20551674385810817,0.22608091484302864,0.24387878462237592,0.24373448894782054
FOODS_1_025_CA_1_evaluation,0.2192396073168436,0.4636380400848872,0.4733822804716427,0.47805954163937336,0.6487888163351653,0.6071158955452505,0.8407248047612734,0.6453654064432888,0.42812185717135526,0.6491704765301909,0.7173756294775021,0.5805242322309135,0.9864106675072202,0.8339930706732304,0.5873902393555003,0.5842191090772513,0.6438065029729876,0.6797814843863244,0.7349526279627137,0.952313839013207,1.0580613965566383,0.821300213588045,0.7856913140641845,0.6667498153505665,0.7590795466686515,0.9889270179596321,1.1249433867811665,1.0830435313621212
FOODS_1_026_CA_1_evaluation,0.507601585560075,0.5009247749708156,0.6177596669204891,0.6273028101156459,0.6707131759404178,0.762594632462003,0.7467041377192548,0.48394454298068934,0.5848191019311877,0.5965680212727946,0.634419757989352,0.6520342495617085,0.7659171236325691,0.7452611244400555,0.5090942080130286,0.5035203071270803,0.42412744476621056,0.4297145539646634,0.5020181416579901,0.614845567821688,0.5908099394800154,0.4018748744712195,0.37927458361106653,0.3736516978821237,0.43832461137438045,0.47614930087404794,0.5253273571293668,0.5951022131124176
FOODS_1_027_CA_1_evaluation,0.8912990837700279,0.19989023869304767,0.240553423760671,0.24055924577703292,0.2556050736624719,0.36798369753110916,0.4973929927141204,0.3142486902424369,0.23955771872427195,0.23504155253168235,0.231057094489328,1.4323672664490812,1.9455328816145738,1.2302167452639439,1.0347048728225838,1.355457220325657,0.8385292411642922,1.4445392859937929,1.7659407333145167,1.5918287205234571,2.1763035241512987,1.0055868565236739,1.8779293785433588,1.3129593012687952,1.854600534548803,0.8701386274197466,1.6256507190211333,2.0286620546548995
FOODS_1_028_CA_1_evaluation,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026
FOODS_1_029_CA_1_evaluation,0.2209017023856232,0.17413891465365436,0.2478239200531213,0.24974430208823728,0.2952969674617283,0.28321194815144846,0.29930181302939,0.23542804831376976,0.3799628402588419,0.3343324912394902,0.33780074724299974,0.34910209557086697,0.38667674830521304,0.3902163999952123,0.3330321724927676,0.22136092218435016,0.2208523577624745,0.22291934262040847,0.26179856902237886,0.24029057159764286,0.40306788091197376,0.35803100082648504,0.3237009038304603,0.3164516298052619,0.33222777058679753,0.31436595070858436,0.3502274053105138,0.3357835293229576
FOODS_1_030_CA_1_evaluation,0.09075154633859667,0.3121128468306906,0.24043115989739636,0.24278935279589842,0.2762249381487054,0.5790269905818067,0.36873926754202774,0.2820328370334274,0.2384937829713638,0.23912177887255354,0.23978345561497955,0.5799457773518367,0.5293197604929434,0.48684467977835366,0.3164770220432124,0.32054324590811367,0.32340261974080464,0.4161096658733561,0.4368292481530283,0.634435012210868,0.5814837926315977,0.34877688372967375,0.35996059087685967,0.41909112444051716,0.4330799205978915,0.484616570551865,0.9342716112990681,0.7616373991633368
FOODS_1_031_CA_1_evaluation,1.1841825784979751,1.3017715550862472,1.5490221521410361,1.5026205209745318,1.6757393366876887,1.9108377677373816,1.9924679234392189,1.5860980141362886,1.3103742920390664,1.3558086286327136,1.2373963622055653,1.6290931424462314,1.6509100863407564,1.6426869775653015,1.1952442311109637,1.1372770364332456,1.273188168555132,1.1871500952838605,1.3008581005510576,1.4976685759089028,1.4829280723979328,1.1977252081648004,1.268192361619072,1.0907599278280085,1.3231791865218518,1.4055829708390006,1.3371059595000256,1.3414812794222795
FOODS_1_032_CA_1_evaluation,13.522833955395058,8.756761653329926,15.329497683209496,15.417266079308225,18.21496106863911,20.3782007160333,16.995526652927943,13.991011028861498,14.612490441198828,7.223628668887835,8.371223006668947,10.10315199482871,16.845198562685606,15.969778249637004,10.57136602898491,8.458410122099378,7.508704363612684,7.844323440613261,11.098306845234,16.232263449104273,12.268621415207619,9.645967406465939,7.034019908866781,8.283314984461159,10.179046841115408,8.286762274698253,11.998307896071024,10.40414796933781
FOODS_1_033_CA_1_evaluation,0.039001010837079644,0.03662491318627517,0.03743947369190229,0.039893373115315864,0.03751794733169812,0.03979847609268039,0.040465059765063205,0.039808074346236316,0.03736299293849225,0.03981187957571551,0.03726612252415496,0.039686403514366725,0.03962556434513136,0.04101536637518982,0.0385719749550934,0.04085456595371975,0.03834154216032296,0.03824213467758957,0.038146124513608486,0.038162107947603455,0.03841734559335927,0.03801900112229932,0.03834154216032296,0.03868558274459982,0.03877225442590157,0.03872248387690491,0.038738708808613166,0.03914065930103193
FOODS_1_034_CA_1_evaluation,0.22050811928150252,0.21067427939559713,0.26026142575475414,0.26314520843216016,0.25186893564007035,0.22684011622758676,0.22648910864855754,0.2163770506594524,0.2611693566140264,0.2558882464631376,0.2724085613083086,0.2634081545884823,0.23962400912052925,0.2529306069170452,0.2290706411558667,0.31625298405092084,0.31705600640594894,0.3356393996046204,0.26409600176580805,0.25496231970355926,0.25845739587223227,0.245790599677394,0.24991218657611158,0.25016299836946443,0.25616736232823084,0.21836994631513867,0.19970921269822808,0.2012142327142361
FOODS_1_035_CA_1_evaluation,0.034769534340612133,0.03199103963029757,0.03767989309819238,0.03767989309819238,0.04041131617454162,0.041481847055061395,0.04092103098686668,0.036175790356635915,0.03730399732994145,0.03730399732994145,0.037564427486718927,0.0401806803074404,0.04130162159494206,0.04013291345556712,0.0371853170543541,0.037151356511182086,0.037151356511182086,0.0374107210375927,0.03993818948165958,0.04100933575241748,0.040054606689150576,0.036553201913197574,0.037151356511182086,0.03735645345936834,0.036966008777724324,0.7066704398819833,0.9574156045596641,0.50379652505219
FOODS_1_036_CA_1_evaluation,1.1191194268203353,0.7794710432177165,1.425012003323523,1.4545519391379083,1.6245380338513966,1.8972552467881312,1.6107585379599696,1.2771295032823204,0.9003567419859027,1.2825090794268623,1.4564716534713176,1.3103502901919863,1.7203701107148404,1.6210324540144332,0.9299465194684048,0.8996081198835512,0.8717981802818819,0.2688794386778399,0.3271714281982731,1.5314752170594155,2.0037498848726636,1.394445961398895,1.2267690143269314,0.8891980942161614,0.8849104147396557,1.1641361026223207,1.8917395986325922,1.9025703146246096
FOODS_1_037_CA_1_evaluation,0.8062831426808674,0.6728879045171868,0.8542732633109971,0.850829985640484,1.0601488201572133,0.5519886960612691,0.9517102094170343,0.6020777799770406,1.1123089147532939,1.1433626591387267,0.6933494526595615,0.6575795705926599,0.665290255407547,0.6524166970370316,0.6101076463937137,0.9300522987754504,1.212197835526785,0.6822575374095049,0.6711176798494143,0.6439325293763685,0.6317465718591201,0.5885532912749959,0.8077511666223566,0.8475458665953863,0.8711957898908342,0.5831918359499088,0.6498365776085757,0.7334966447436697
FOODS_1_038_CA_1_evaluation,0.41812760063739907,0.31832689436212636,0.41499531569591147,0.42293722411120066,0.4941821514647982,0.7342337243049848,0.6523374396453441,0.42432451301522933,0.42918617212479665,0.4007469885908754,0.4123422876674713,0.513965853242731,0.24065336049357747,0.256564543838013,0.21393293841081135,0.21815649314292213,0.21613237992239284,0.21778103386572759,0.23271569834696024,0.2669934354413679,0.2531299305880342,0.22507475718446565,0.21635893822272947,0.21287049187490936,0.21654115122215672,0.21812663986542097,0.1830224164307567,0.17733175483575767
FOODS_1_039_CA_1_evaluation,0.989972313533746,0.8724007809650672,0.7818133679539846,0.801604487674393,0.9256240054290725,1.5924907126298273,1.5803220797184556,1.095280362742512,0.9160058711901509,1.0321812103776289,0.8758667201366996,1.060231848113385,1.35793562747761,1.303321792176369,1.0442109837052433,0.6382229478207909,0.5958953968660564,0.6178126536731263,0.693135556777112,1.1709626355155798,0.9082296473125103,0.5769746259726773,0.4625121139454753,0.43763958582877605,0.4452173463173558,0.5451573501709206,0.7995904036200671,0.6444512352507438
FOODS_1_040_CA_1_evaluation,1.559786379374196,2.5773115592410796,2.6972125130528175,1.7387513244470902,3.598180610389882,4.21672804462272,3.9694755619953814,2.3896867379154734,2.1462143432461827,2.7550956583879165,2.4300064382119917,2.9631510144913067,3.3410069213665827,3.759812947435147,2.297145257801242,1.390261383339302,2.1917404822475883,1.909492012923302,2.592415291527937,3.9179516487330264,3.4705930243974503,2.2387155229043683,1.7869895111032323,1.9558481375664059,1.8118027644796284,2.2353709271393427,3.5997806774891377,3.4094238460600748
FOODS_1_041_CA_1_evaluation,0.9985500762850618,0.750487645473718,1.2742597738566517,1.266182656334005,1.163965336348883,1.4541394502969556,1.470526144209562,1.2224336329101388,1.2232559780982628,1.096590527241584,1.1056826249954974,1.4255909418024761,1.6626613145415183,1.7109729299313436,1.2469169971538745,1.0028023004966378,1.1946853081972573,1.3235644763975143,1.3951533829177056,1.7168256831651216,1.709013236230705,1.456328082931642,1.2584148045723145,1.4777397022897463,1.2225484390782244,1.4651116357893623,1.4323785512366356,1.7335332387000526
FOODS_1_042_CA_1_evaluation,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026
FOODS_1_043_CA_1_evaluation,7.887411857796787,4.226553620220102,4.522462101429608,6.228209056787906,6.881225810795488,10.53517054979623,7.891580372857102,5.187460970438613,5.156374867529639,4.9669376440881825,5.391662594275871,8.683303159388476,10.300010270087533,10.259765920929807,6.483816634661424,6.50044663850084,6.406643847674808,5.2038194319437,10.14551921545985,13.198570341342887,8.744102210675452,6.8365370616450845,5.453185694350039,5.7889294334836325,6.6097522331894165,8.605330035699696,13.582939827838231,10.35152780280236
FOODS_1_044_CA_1_evaluation,4.301778031536928,3.562736752602468,4.360451967953068,4.799036295524384,5.758939192704269,3.493713167208169,6.239893184575439,4.040841430901726,4.056931928991394,3.5444345095751606,3.2350680425947673,4.488992203721073,5.6184962560681955,3.201576408018582,3.419559960291707,3.4352174912164135,2.0939753611584866,3.0467527714832974,2.424090676686257,4.809830786495137,4.614001314953384,1.7469421038791473,2.7227420604631245,1.7263056320141006,2.7105749611055017,3.2809601205191137,3.803658455535876,4.094779525984342
FOODS_1_045_CA_1_evaluation,2.5118666015979247,1.982200072587664,2.7811239801682994,2.984527765688234,3.3837791036350935,3.9327603459236045,4.041851207369239,2.1375736049386793,2.4251848782624985,2.7788961325239034,2.7519150713749134,3.3229494340904355,4.129788866862388,4.36292363862603,2.894006835055614,2.101856206908257,2.6510826214063536,2.6294072264100827,3.277747943861962,5.152514963560471,3.2739665934247832,2.452279550724863,2.184887420757355,2.6202122794185265,2.5249522004337406,3.0462653126302506,4.193711000549413,4.088217368510115
FOODS_1_046_CA_1_evaluation,10.017463350137364,8.78946820673356,9.595833814164108,12.27171097997354,12.562456890480677,11.937447399947022,11.341015585301877,8.586296943045781,7.938900081002487,8.17745940835578,10.338722878287914,15.06891818746511,18.66891531840337,15.760532016730735,12.363996979415177,8.573280249927056,12.135224278028957,7.215826680832043,10.011292670068702,12.774337688816537,12.324836348260128,6.59519006104776,6.624205051849451,6.845592314131879,6.442472817618841,8.437178944037079,12.274864583452883,11.175149708948384
FOODS_1_047_CA_1_evaluation,1.3464173390603462,1.080280730273168,1.2507872842907206,1.2023895337132533,1.2058587794016187,1.3153791435545772,1.4228300135407117,1.110382723869415,1.065806726115257,1.0847602844223827,1.152842293039779,1.1185733200379508,1.1652397362960423,1.1500579909053124,1.0981311119422585,1.0946424187778407,1.1263195977399845,1.1395979468719197,1.0845975007784543,1.2227249649986367,1.0600581477935413,0.8364513757221806,0.8684797460694886,0.35275793061299104,1.1115218370247797,0.9930176778945143,1.341776895320621,1.2864794340214898
FOODS_1_048_CA_1_evaluation,0.3720500335534516,0.3320142161570601,0.30637926608511745,0.30695805390869335,0.3639474950591405,0.43530271626519573,0.44655285171868303,0.34726360913801513,0.31270146801254084,0.30079630745893454,0.31107493032929284,0.36105033611619824,0.4221076961575989,0.3703738707720961,0.2691500787367763,0.2678177245599389,0.24993169572957913,0.24671897245997193,0.2975751410169151,0.3516549644576388,0.3456414679595326,0.26652245630220633,0.23153171866324174,0.22397843764174327,0.22680696306120457,0.17545770464346605,0.27681733523938234,0.34394996491440544
FOODS_1_049_CA_1_evaluation,1.291732211135459,1.1437514618057927,1.2390816367405395,1.1519236924595364,1.5315344855113868,1.7559899496206832,1.6904340812378085,1.4657545873023894,1.3278924068129567,1.3719154664141089,1.289539227619329,1.5170631977468787,1.925429254377672,1.7148864001675017,1.4019724831726639,1.2214761222123665,1.2197214566126364,1.2841842313984095,1.4389883680181932,1.3861686365122154,1.6143594197149278,1.250682964434127,1.0680171479225327,1.0777108579527908,1.1427646301234988,1.197489103395087,1.4099208478053469,1.3463224844502122
FOODS_1_050_CA_1_evaluation,0.3225980733715973,0.3218656474904826,0.40346784812994135,0.32336919095241407,0.23795404518202043,0.30384649577288014,0.35471817105271675,0.29011879896852344,0.26678494859196106,0.26177436211672594,0.2631157914981108,0.3135807956556911,0.3270387155704022,0.3269475933673836,0.18200334472215404,0.1834495895412616,0.38039135165253996,0.3035285331834735,0.3644150619685379,0.37708957901693724,0.3127531312457931,0.21867333699918026,0.2325888429754209,0.16119875941046838,0.1647867550614232,0.1754518839855008,0.28336484484970875,0.2531156952304881
FOODS_1_051_CA_1_evaluation,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026
FOODS_1_052_CA_1_evaluation,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026,0.004681122276346026
FOODS_1_053_CA_1_evaluation,0.5380115144711379,0.40264895880391255,0.4403722699350755,0.4358533031752417,0.44803514424667606,0.4747058385792553,0.5338863687141483,0.5012545857777236,0.4656930188555895,0.49020011656421597,0.4639551202905062,0.5532950268607995,0.5225808314712954,0.4578976866614813,0.5042787412090007,0.4992503373539244,0.49473993603000344,0.5121103214809636,0.540332890590334,0.45336283941662536,0.5072266889715483,0.5059461521466093,0.5381910608473469,0.5444468113234566,0.5370663506178255,0.5079753891011128,0.5507614198256051,0.5772872432700936
